Rotation ID,Schools,Sites,Program,Experience,Student Count,Student Slots,Students,Start Date,End Date,Shift Start,Shift End,Total Hours per Person,Days of the Week,Faculty Name,Preceptor Name,Rotation Type,Course,Unit,Status,Cleaned Status,Year,Cohort,School_Cleaned,School Avg Hour per Person
359067,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,7,8,"10386, 10387, 10388, 10389, 10390, 10391, 10392",3/17/23,4/28/23,7:00:00,17:00:00,60,Fri,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,7T: Surgical,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359070,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,6,8,"10393, 10394, 10395, 10396, 10397, 10398",3/17/23,4/28/23,7:00:00,17:00:00,60,Fri,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,6E,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359071,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,7,8,"10399, 10400, 10401, 10402, 10403, 10404, 10405",3/17/23,4/28/23,7:00:00,17:00:00,60,Fri,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,Cardiac Telemetry - 2400,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359072,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,5,8,"10406, 10407, 10408, 10409, 10410",3/17/23,4/28/23,7:00:00,17:00:00,60,Fri,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,71: Oncology,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359073,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,6,8,"10411, 10412, 10413, 10414, 10415, 10416",3/17/23,4/28/23,7:00:00,17:00:00,60,Fri,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,6G: Medical,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359075,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,4,8,"10417, 10418, 10419, 10420",3/17/23,4/28/23,7:00:00,17:00:00,60,Fri,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,6N: medical,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359077,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,7,8,"10421, 10422, 10423, 10424, 10425, 10426, 10427",3/21/23,5/2/23,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 Practicum - Adult and Geriatric Practicum,51: Med-Surg,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359080,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,8,8,"10428, 10429, 10430, 10431, 10432, 10433, 10434, 10435",3/21/23,5/2/23,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 Practicum - Adult and Geriatric Practicum,9E: Neuroscience,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359082,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"10436, 10437, 10438, 10439, 10440, 10441, 10442",3/21/23,5/2/23,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 Practicum - Adult and Geriatric Practicum,6W,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359111,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,8,8,"10443, 10444, 10445, 10446, 10447, 10448, 10449, 10450",3/21/23,5/2/23,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 Practicum - Adult and Geriatric Practicum,3G: Neurosciences,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359119,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"10451, 10452, 10453, 10454, 10455, 10456, 10457",3/22/23,5/3/23,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 Practicum - Adult and Geriatric Practicum,5E,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359129,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,5,8,"10458, 10459, 10460, 10461, 10462",3/22/23,5/3/23,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 Practicum - Adult and Geriatric Practicum,4th floor: med-surg,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359133,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,7,8,"10463, 10464, 10465, 10466, 10467, 10468, 10469",3/22/23,5/3/23,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 Practicum - Adult and Geriatric Practicum,31: Ortho/Neuro,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359135,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,8,8,"10470, 10471, 10472, 10473, 10474, 10475, 10476, 10477",3/22/23,5/3/23,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 Practicum - Adult and Geriatric Practicum,6G: Medical,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359138,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,4,5,"10478, 10479, 10480, 10481",3/18/23,5/6/23,7:00:00,19:00:00,60,Sat,"ID Missing, ID Missing, ID Missing, ID Missing, ID Missing",No Preceptor Assigned,Other (see comments),NRSG 391 Practicum - Adult and Geriatric Practicum,72: Med/Surg,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359141,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,4,8,"10482, 10483, 10484, 10485",3/25/23,5/6/23,7:00:00,19:00:00,60,Sat,"ID Missing, ID Missing, ID Missing, ID Missing, ID Missing",No Preceptor Assigned,Other (see comments),NRSG 391 Practicum - Adult and Geriatric Practicum,7T: Surgical,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359187,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,8,8,"10486, 10487, 10488, 10489, 10490, 10491, 10492, 10493",1/17/23,2/28/23,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 Practicum - Adult and Geriatric Practicum,10E (DEU): Surgical,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359193,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,6,8,"10494, 10495, 10496, 10497, 10498, 10499",1/17/23,2/28/23,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 Practicum - Adult and Geriatric Practicum,4th floor: med-surg,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359194,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,6,8,"10500, 10501, 10502, 10503, 10504, 10505",1/18/23,3/1/23,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 Practicum - Adult and Geriatric Practicum,6T: Transplant,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359196,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"10506, 10507, 10508, 10509, 10510, 10511, 10512, 10513",1/18/23,3/1/23,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 Practicum - Adult and Geriatric Practicum,4W,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359203,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,6,8,"10514, 10515, 10516, 10517, 10345, 10518",1/18/23,3/1/23,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 Practicum - Adult and Geriatric Practicum,21: General Surgery,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359210,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,8,8,"10519, 10520, 10521, 10522, 10523, 10524, 10525, 10526",3/21/23,5/2/23,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 Practicum - Adult and Geriatric Practicum,10E (DEU): Surgical,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359211,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,7,8,"10527, 10528, 10529, 10530, 10531, 10532, 10533",3/21/23,5/2/23,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 Practicum - Adult and Geriatric Practicum,4th floor: med-surg,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359310,Emory University - SON Pre-licensure,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,8,9,"10421, 10428, 10447, 10423, 10469, 10478, 10482, 10450",1/17/23,2/28/23,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NRSG 393 Practicum - Mental Health Practicum,-no preference-,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359311,Emory University - SON Pre-licensure,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,9,9,"10288, 10273, 10274, 10281, 10275, 10318, 10276, 10277, 10278",3/21/23,5/2/23,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NRSG 393 Practicum - Mental Health Practicum,-no preference-,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359315,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,9,9,"10422, 10424, 10451, 10479, 10434, 10466, 10439, 10429, 10446",1/17/23,2/21/23,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NRSG 393 Practicum - Mental Health Practicum,Behavioral Health,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359318,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,9,9,"10289, 10298, 10290, 10291, 10292, 10293, 10321, 10326, 10330",3/21/23,4/25/23,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NRSG 393 Practicum - Mental Health Practicum,Behavioral Health (acute) - 1800,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359338,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,7,9,"10471, 10534, 10485, 10442, 10535, 10449, 10536",1/21/23,2/25/23,7:00:00,19:00:00,60,Sat,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NRSG 393 Practicum - Mental Health Practicum,Behavioral Health,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359339,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,8,9,"10311, 10312, 10313, 10319, 10320, 10328, 10338, 10329",3/25/23,4/29/23,7:00:00,19:00:00,60,Sat,"ID Missing, ID Missing, ID Missing",No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NRSG 393 Practicum - Mental Health Practicum,Behavioral Health (acute) - 1800,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359343,Emory University - SON Pre-licensure,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,9,9,"10537, 10538, 10539, 10540, 10541, 10542, 10543, 10544, 10545",1/18/23,3/1/23,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NRSG 393 Practicum - Mental Health Practicum,-no preference-,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359344,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,9,9,"10546, 10547, 10548, 10549, 10550, 10551, 10552, 10553, 10554",1/18/23,3/1/23,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NRSG 393 Practicum - Mental Health Practicum,Behavioral Health,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359347,Emory University - SON Pre-licensure,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,8,9,"10555, 10556, 10557, 10558, 10559, 10560, 10561, 10562",1/21/23,3/4/23,7:00:00,19:00:00,60,Sat,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NRSG 393 Practicum - Mental Health Practicum,-no preference-,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359348,Emory University - SON Pre-licensure,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,9,9,"10563, 10564, 10565, 10566, 10567, 10568, 10569, 10570, 10571",3/22/23,5/3/23,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NRSG 393 Practicum - Mental Health Practicum,-no preference-,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359349,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,9,9,"10572, 10573, 10574, 10575, 10576, 10577, 10578, 10579, 10580",3/22/23,5/3/23,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NRSG 393 Practicum - Mental Health Practicum,Behavioral Health (acute) - 1800,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359351,Emory University - SON Pre-licensure,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,9,10,"10581, 10582, 10583, 10584, 10585, 10586, 10587, 10588, 10589",3/25/23,4/29/23,7:00:00,19:00:00,60,Sat,"ID Missing, ID Missing, ID Missing",No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NRSG 393 Practicum - Mental Health Practicum,-no preference-,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359353,Georgia State University - SON - Undergraduate,Emory Decatur Hospital,Nursing,Cohort Rotation,5,8,"10590, 10591, 10592, 10593, 10594",1/14/23,2/25/23,6:30:00,19:00:00,12,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NURS 3510 - Med Surg,-no preference-,Archived (Completed),Completed,2023,Spring 2023,Georgia State University,59.16
359354,Georgia State University - SON - Undergraduate,Emory Decatur Hospital,Nursing,Cohort Rotation,6,8,"10595, 10596, 10597, 10598, 10599, 10600",3/4/23,4/22/23,6:30:00,19:00:00,12,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NURS 3510 - Med Surg,-no preference-,Archived (Completed),Completed,2023,Spring 2023,Georgia State University,59.16
359635,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,7,8,"10601, 10602, 10603, 10604, 10605, 10606, 10607",3/22/23,5/3/23,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 Practicum - Adult and Geriatric Practicum,6T: Transplant,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359638,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"10608, 10609, 10610, 10611, 10612, 10613, 10614, 10615",3/22/23,5/3/23,7:00:00,19:00:00,8,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 Practicum - Adult and Geriatric Practicum,4W,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359640,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,8,8,"10616, 10617, 10618, 10619, 10620, 10621, 10622, 10623",3/22/23,5/3/23,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 Practicum - Adult and Geriatric Practicum,21: General Surgery,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359641,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,6,8,"10565, 10624, 10567, 10625, 10626, 10627",1/10/23,2/28/23,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 Practicum - Maternity Practicum,42/54: Mother/Baby,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359643,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"10628, 10568, 10569, 10629, 10630, 10631",1/10/23,2/28/23,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 Practicum - Maternity Practicum,Mother/Baby,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359649,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,5,8,"10632, 10633, 10634, 10635, 10636",1/11/23,2/22/23,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 Practicum - Maternity Practicum,42/54: Mother/Baby,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359650,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"10637, 10563, 10638, 10571, 10572, 10639",1/10/23,3/1/23,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 392 Practicum - Maternity Practicum,Mother/Baby,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359652,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,6,6,"10640, 10641, 10588, 10642, 10643, 10577",1/11/23,2/22/23,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 Practicum - Maternity Practicum,"Maternity: M/B, L&D, NICU",Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359656,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,6,6,"10566, 10644, 10570, 10645, 10646, 10647",1/14/23,3/4/23,7:00:00,19:00:00,60,Sat,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 Practicum - Maternity Practicum,42/54: Mother/Baby,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359657,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,5,6,"10648, 10649, 10573, 10587, 10650",1/14/23,3/4/23,7:00:00,19:00:00,60,Sat,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 Practicum - Maternity Practicum,Mother/Baby,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359662,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,6,8,"10537, 10547, 10651, 10652, 10545, 10550",3/14/23,4/25/23,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 Practicum - Maternity Practicum,42/54: Mother/Baby,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
359665,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"10548, 10549, 10653, 10654, 10655, 10656",3/14/23,4/25/23,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 Practicum - Maternity Practicum,Mother/Baby,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
