Rotation ID,Schools,Sites,Program,Experience,Student Count,Student Slots,Students,Start Date,End Date,Shift Start,Shift End,Total Hours per Person,Days of the Week,Faculty Name,Preceptor Name,Rotation Type,Course,Unit,Status,Cleaned Status,Year,Cohort,Cohort_ID
344185,Chamberlain College of Nursing - Georgia,Emory University Hospital Midtown,Nursing,Cohort Rotation,7,8,"10058, 10059, 10060, 10061, 10063, 10105, 10115",2023-05-11,2023-06-29,07:00:00,19:00:00,96,Thu,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 325 - Adult Health II,22: Med/Surg,Archived (Completed),Completed,2023,Spring 2023,97
344186,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"10051, 10052, 10053, 10054, 10055, 10116, 10117, 10118",2023-03-07,2023-04-25,07:00:00,19:00:00,96,Tue,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 324 - Adult Health I,3SW,Archived (Completed),Completed,2023,Spring 2023,80
344187,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"10119, 10120, 10121, 10122, 10123, 10124, 10125, 10126",2023-03-07,2023-04-25,07:00:00,19:00:00,96,Tue,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 324 - Adult Health I,5W,Archived (Completed),Completed,2023,Spring 2023,80
344188,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,2023-03-02,2023-04-20,07:00:00,19:00:00,96,Thu,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 324 - Adult Health I,5W,Archived (Withdrawn),Withdrawn,2023,Spring 2023,78
344189,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"10127, 10128, 10129, 10130, 10131, 10132, 10133",2023-01-10,2023-02-28,07:00:00,19:00:00,96,Tue,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 325 - Adult Health II,3SW,Archived (Completed),Completed,2023,Spring 2023,63
344190,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"10134, 10135, 10136, 10137, 10138, 10139, 10140, 10141",2023-01-10,2023-02-28,07:00:00,19:00:00,96,Tue,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 325 - Adult Health II,5W,Archived (Completed),Completed,2023,Spring 2023,63
344191,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"10078, 10142, 10034, 10143, 10050, 10144, 10145",2023-01-12,2023-03-02,07:00:00,19:00:00,96,Thu,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 325 - Adult Health II,5W,Archived (Completed),Completed,2023,Spring 2023,66
344192,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"10051, 10052, 10053, 10054, 10055, 10117, 10118, 10116",2023-05-09,2023-06-27,07:00:00,19:00:00,96,Tue,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 325 - Adult Health II,3SW,Archived (Completed),Completed,2023,Spring 2023,94
344193,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"10123, 10119, 10120, 10124, 10126, 10125, 10122, 10133",2023-05-09,2023-06-27,07:00:00,19:00:00,96,Tue,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 325 - Adult Health II,5W,Archived (Completed),Completed,2023,Spring 2023,94
344194,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,2023-05-11,2023-06-29,07:00:00,19:00:00,96,Thu,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 325 - Adult Health II,5W,Archived (Withdrawn),Withdrawn,2023,Spring 2023,97
344201,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"10146, 10147, 10148, 10149, 10150, 10151, 10152",2023-01-14,2023-03-04,07:00:00,15:00:00,48,Sat,ID Missing,No Preceptor Assigned,Fundamentals,NR 226 - Fundamentals - Patient Care,4W,Archived (Completed),Completed,2023,Spring 2023,70
344202,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"10153, 10154, 10155, 10156, 10157, 10158, 10159, 10160",2023-05-11,2023-06-29,07:00:00,15:00:00,48,Thu,ID Missing,No Preceptor Assigned,Fundamentals,NR 226 - Fundamentals - Patient Care,5E,Archived (Completed),Completed,2023,Spring 2023,97
344203,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"10161, 10162, 10163, 10164, 10165, 10166, 10167, 10168",2023-05-11,2023-06-29,07:00:00,15:00:00,48,Thu,ID Missing,No Preceptor Assigned,Fundamentals,NR 226 - Fundamentals - Patient Care,4W,Archived (Completed),Completed,2023,Spring 2023,97
344204,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,6,8,"10169, 10170, 10171, 10172, 10173, 10174",2023-05-12,2023-06-30,07:00:00,15:00:00,48,Fri,ID Missing,No Preceptor Assigned,Fundamentals,NR 226 - Fundamentals - Patient Care,4W,Archived (Completed),Completed,2023,Spring 2023,99
344207,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"10175, 10176, 10177, 10178, 10179, 10180, 10181, 10182",2023-05-13,2023-07-01,07:00:00,15:00:00,48,Sat,ID Missing,No Preceptor Assigned,Fundamentals,NR 226 - Fundamentals - Patient Care,4W,Archived (Completed),Completed,2023,Spring 2023,100
344389,Chamberlain College of Nursing - Georgia,Emory Decatur Hospital,Nursing,Cohort Rotation,0,6,No Students Assigned,2023-05-12,2023-06-30,07:00:00,15:00:00,48,Fri,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NR 326 - Mental Health Nursing,Behavioral Health,Archived (Withdrawn),Withdrawn,2023,Spring 2023,99
344426,Chamberlain College of Nursing - Georgia,Emory University Hospital Midtown,Nursing,Cohort Rotation,0,6,No Students Assigned,2023-01-02,2023-01-29,07:00:00,19:00:00,96,Mon,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,31: ICU,Archived (Denied),Denied,2023,Spring 2023,57
344427,Chamberlain College of Nursing - Georgia,Emory University Hospital Midtown,Nursing,Cohort Rotation,0,6,No Students Assigned,2023-01-30,2023-02-26,07:00:00,19:00:00,96,Mon,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,31: ICU,Archived (Denied),Denied,2023,Spring 2023,72
344428,Chamberlain College of Nursing - Georgia,Emory University Hospital Midtown,Nursing,Cohort Rotation,0,6,No Students Assigned,2023-01-07,2023-01-28,07:00:00,19:00:00,96,Sat,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,31: ICU,Archived (Denied),Denied,2023,Spring 2023,60
344429,Chamberlain College of Nursing - Georgia,Emory University Hospital Midtown,Nursing,Cohort Rotation,0,6,No Students Assigned,2023-02-04,2023-02-25,07:00:00,19:00:00,96,Sat,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,31: ICU,Archived (Denied),Denied,2023,Spring 2023,73
344433,Chamberlain College of Nursing - Georgia,Emory University Hospital Midtown,Nursing,Cohort Rotation,0,6,No Students Assigned,2023-02-27,2023-03-20,07:00:00,19:00:00,96,Mon,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,21: ICU,Archived (Denied),Denied,2023,Spring 2023,75
344434,Chamberlain College of Nursing - Georgia,Emory University Hospital Midtown,Nursing,Cohort Rotation,0,6,No Students Assigned,2023-03-27,2023-04-17,07:00:00,19:00:00,96,Mon,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,21: ICU,Archived (Denied),Denied,2023,Spring 2023,84
344435,Chamberlain College of Nursing - Georgia,Emory University Hospital Midtown,Nursing,Cohort Rotation,0,6,No Students Assigned,2023-03-04,2023-03-25,07:00:00,19:00:00,96,Sat,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,21: ICU,Archived (Denied),Denied,2023,Spring 2023,79
344436,Chamberlain College of Nursing - Georgia,Emory University Hospital Midtown,Nursing,Cohort Rotation,0,6,No Students Assigned,2023-04-01,2023-04-22,07:00:00,19:00:00,96,Sat,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,21: ICU,Archived (Denied),Denied,2023,Spring 2023,86
344437,Chamberlain College of Nursing - Georgia,Emory University Hospital Midtown,Nursing,Cohort Rotation,0,6,No Students Assigned,2023-03-10,2023-03-31,07:00:00,19:00:00,96,Fri,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,62: Renal,Archived (Denied),Denied,2023,Spring 2023,81
344439,Chamberlain College of Nursing - Georgia,Emory University Hospital Midtown,Nursing,Cohort Rotation,0,6,No Students Assigned,2023-05-01,2023-05-22,07:00:00,19:00:00,96,Mon,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,31: ICU,Archived (Denied),Denied,2023,Spring 2023,88
344440,Chamberlain College of Nursing - Georgia,Emory University Hospital Midtown,Nursing,Cohort Rotation,0,6,No Students Assigned,2023-05-29,2023-06-25,07:00:00,19:00:00,96,Mon,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,31: ICU,Archived (Denied),Denied,2023,Spring 2023,101
347990,Kennesaw State University - Nursing,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"10183, 10184, 10185, 10186, 10187, 10188, 10189",2023-03-01,2023-04-23,06:30:00,13:00:00,46,Sat,ID Missing,No Preceptor Assigned,Fundamentals,3209 - Holistic Nursing,4S,Archived (Completed),Completed,2023,Spring 2023,483
348030,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,6,8,"10190, 10191, 10192, 10193, 10194, 10195",2023-04-16,2023-05-14,07:00:00,19:00:00,96,,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 356D - Acute and Chronic I Care Clinical Practicum Adult and Geriatric Populations,3rd floor: med-surg,Archived (Completed),Completed,2023,Spring 2023,271
348053,Kennesaw State University - Nursing,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"10196, 10197, 10198, 10199, 10200, 10201, 10202, 10203",2023-01-29,2023-04-29,06:30:00,15:00:00,96,Thu,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,3313 - Adult Health,4S,Archived (Completed),Completed,2023,Spring 2023,482
348081,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,2023-04-16,2023-05-14,07:00:00,19:00:00,96,,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 360D - Acute and Chronic Care II Adult and Geriatric Practicum,4th floor: med-surg,Archived (Completed),Completed,2023,Spring 2023,271
348084,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,5,8,"10204, 10205, 10206, 10207, 10208",2023-04-16,2023-05-14,07:00:00,19:00:00,96,,"ID Missing, ID Missing",No Preceptor Assigned,MedSurg - Acute Care,NRSG 360D - Acute and Chronic Care II Adult and Geriatric Practicum,6N: medical,Archived (Completed),Completed,2023,Spring 2023,271
348095,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,5,8,"10209, 10210, 10211, 10212, 10213",2023-04-16,2023-05-14,07:00:00,19:00:00,96,,"ID Missing, ID Missing",No Preceptor Assigned,MedSurg - Acute Care,NRSG 360D - Acute and Chronic Care II Adult and Geriatric Practicum,7T: Surgical,Archived (Completed),Completed,2023,Spring 2023,271
348124,Emory University - SON,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,2023-04-16,2023-05-14,07:00:00,19:00:00,96,,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 360D - Acute and Chronic Care II Adult and Geriatric Practicum,3E,Archived (Denied),Denied,2023,Spring 2023,222
348125,Emory University - SON,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,2023-04-16,2023-05-14,07:00:00,19:00:00,96,,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 360D - Acute and Chronic Care II Adult and Geriatric Practicum,3W,Archived (Denied),Denied,2023,Spring 2023,222
348126,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,5,8,"10214, 10215, 10216, 10217, 10218",2023-04-16,2023-05-14,07:00:00,19:00:00,96,,"ID Missing, ID Missing, ID Missing",No Preceptor Assigned,MedSurg - Acute Care,NRSG 360D - Acute and Chronic Care II Adult and Geriatric Practicum,72: Med/Surg,Archived (Completed),Completed,2023,Spring 2023,271
348673,Georgia State University - Perimeter College,Emory Long Term Acute Care Hospital,Nursing,Cohort Rotation,4,6,"10219, 10220, 10221, 10222",2023-01-26,2023-02-23,07:00:00,19:00:00,60,Thu,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NURS 1930 - Intermediate Concepts of Nursing,LTAC,Archived (Completed),Completed,2023,Spring 2023,424
348676,Georgia State University - Perimeter College,Emory Long Term Acute Care Hospital,Nursing,Cohort Rotation,6,6,"10223, 10224, 10225, 10226, 10227, 10228",2023-03-02,2023-04-06,00:00:00,19:00:00,6,Thu,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NURS 1930 - Intermediate Concepts of Nursing,LTAC,Archived (Completed),Completed,2023,Spring 2023,428
348678,Georgia State University - Perimeter College,Emory Decatur Hospital,Nursing,Cohort Rotation,5,6,"10229, 10230, 10231, 10232, 10233",2023-01-20,2023-02-17,07:00:00,19:00:00,60,Fri,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NURS 1930 - Intermediate Concepts of Nursing,Inpatient Rehab,Archived (Completed),Completed,2023,Spring 2023,422
348679,Georgia State University - Perimeter College,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"10234, 10235, 10236, 10237, 10238, 10239",2023-02-24,2023-03-31,07:00:00,19:00:00,60,Fri,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NURS 1930 - Intermediate Concepts of Nursing,Inpatient Rehab - 3600,Archived (Completed),Completed,2023,Spring 2023,427
350042,University of North Georgia - Nursing,Emory Johns Creek Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,2023-01-23,2023-02-20,06:30:00,18:30:00,72,Mon,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,N3705 - Adult Health I,3rd floor: med-surg,Archived (Completed),Completed,2023,Spring 2023,533
350043,University of North Georgia - Nursing,Emory Johns Creek Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,2023-03-20,2023-04-24,06:30:00,18:30:00,72,Mon,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,N4405 - Adult Health II,3rd floor: med-surg,Archived (Completed),Completed,2023,Spring 2023,535
350299,Georgia State University - SON - Undergraduate,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,0,8,No Students Assigned,2023-01-12,2023-02-23,06:30:00,16:30:00,10,Thu,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NURS 3810 - Psych Mental Health,-no preference-,Archived (Denied),Denied,2023,Spring 2023,439
350307,Georgia State University - SON - Undergraduate,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,0,8,No Students Assigned,2023-03-02,2023-04-20,06:30:00,23:59:00,10,Thu,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NURS 3810 - Psych Mental Health,-no preference-,Archived (Denied),Denied,2023,Spring 2023,443
350687,Brenau University,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,0,5,No Students Assigned,2023-01-17,2023-04-28,07:00:00,19:00:00,140,"Sat, Sun",ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NG 308 - Behavioral Health,Inpatient Psych,Archived (Denied),Denied,2023,Spring 2023,7
352562,Georgia State University - Perimeter College,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,0,4,No Students Assigned,2023-01-22,2023-01-29,07:00:00,19:00:00,24,Sun,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,Nurs 2924 - Psychiatric/Mental Health,Inpatient Psych,Archived (Denied),Denied,2023,Spring 2023,423
352563,Georgia State University - Perimeter College,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,0,4,No Students Assigned,2023-02-05,2023-02-12,07:00:00,19:00:00,24,Sun,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,Nurs 2924 - Psychiatric/Mental Health,Inpatient Psych,Archived (Denied),Denied,2023,Spring 2023,425
352564,Georgia State University - Perimeter College,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,0,4,No Students Assigned,2023-02-19,2023-02-26,07:00:00,19:00:00,4,Sun,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,Nurs 2924 - Psychiatric/Mental Health,Inpatient Psych,Archived (Denied),Denied,2023,Spring 2023,426
352565,Georgia State University - Perimeter College,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,0,4,No Students Assigned,2023-03-05,2023-03-12,07:00:00,19:00:00,24,Sun,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,Nurs 2924 - Psychiatric/Mental Health,Inpatient Psych,Archived (Denied),Denied,2023,Spring 2023,429
352700,University of North Georgia - Nursing,Emory Johns Creek Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,2023-01-19,2023-04-27,07:00:00,19:00:00,144,Thu,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,N4707 - Synthesis of Nursing Practice,4th floor: med-surg,Archived (Completed),Completed,2023,Spring 2023,531
352794,University of North Georgia - Nursing,Emory Johns Creek Hospital,Nursing,Cohort Rotation,4,6,"10240, 10241, 10242, 10243",2023-01-20,2023-02-24,06:30:00,18:30:00,72,Fri,ID Missing,No Preceptor Assigned,Perinatal - OB,N3804 - Nursing Care of the Childbearing Family,"Maternity: M/B, L&D, NICU",Archived (Completed),Completed,2023,Spring 2023,532
352795,University of North Georgia - Nursing,Emory Johns Creek Hospital,Nursing,Cohort Rotation,4,6,"10244, 10245, 10246, 10247",2023-03-03,2023-04-14,06:30:00,18:30:00,72,Fri,ID Missing,No Preceptor Assigned,Perinatal - OB,N3804 - Nursing Care of the Childbearing Family,"Maternity: M/B, L&D, NICU",Archived (Completed),Completed,2023,Spring 2023,534
353326,Chamberlain College of Nursing - Georgia,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"10248, 10249, 10250, 10251, 10026, 10252",2023-01-13,2023-02-03,07:00:00,19:00:00,96,Fri,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU,Archived (Completed),Completed,2023,Spring 2023,67
353327,Chamberlain College of Nursing - Georgia,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"10027, 10033, 10028, 10253, 10254, 10255",2023-02-10,2023-03-03,07:00:00,19:00:00,96,Fri,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU,Archived (Completed),Completed,2023,Spring 2023,74
353328,Chamberlain College of Nursing - Georgia,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"10256, 10257, 10258, 10091, 10259, 10260",2023-03-10,2023-03-31,07:00:00,19:00:00,96,Fri,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU - 2500,Archived (Completed),Completed,2023,Spring 2023,81
353329,Chamberlain College of Nursing - Georgia,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"10261, 10262, 10263, 10264, 10135, 10137",2023-04-07,2023-04-28,07:00:00,19:00:00,96,Fri,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU - 2500,Archived (Completed),Completed,2023,Spring 2023,87
353330,Chamberlain College of Nursing - Georgia,Emory Decatur Hospital,Nursing,Cohort Rotation,0,6,No Students Assigned,2023-05-12,2023-06-02,07:00:00,19:00:00,96,Fri,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU,Archived (Withdrawn),Withdrawn,2023,Spring 2023,98
