Rotation ID,Schools,Sites,Program,Experience,Student Count,Student Slots,Students,Start Date,End Date,Shift Start,Shift End,Total Hours per Person,Days of the Week,Faculty Name,Preceptor Name,Rotation Type,Course,Unit,Status
344202,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"10153, 10154, 10155, 10156, 10157, 10158, 10159, 10160",5/11/23,6/29/23,7:00,15:00,48,Thu,ID Missing,No Preceptor Assigned,Fundamentals,NR 226 - Fundamentals - Patient Care,5E,Archived (Completed)
344203,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"10161, 10162, 10163, 10164, 10165, 10166, 10167, 10168",5/11/23,6/29/23,7:00,15:00,48,Thu,ID Missing,No Preceptor Assigned,Fundamentals,NR 226 - Fundamentals - Patient Care,4W,Archived (Completed)
344204,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,6,8,"10169, 10170, 10171, 10172, 10173, 10174",5/12/23,6/30/23,7:00,15:00,48,Fri,ID Missing,No Preceptor Assigned,Fundamentals,NR 226 - Fundamentals - Patient Care,4W,Archived (Completed)
344207,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"10175, 10176, 10177, 10178, 10179, 10180, 10181, 10182",5/13/23,7/1/23,7:00,15:00,48,Sat,ID Missing,No Preceptor Assigned,Fundamentals,NR 226 - Fundamentals - Patient Care,4W,Archived (Completed)
344389,Chamberlain College of Nursing - Georgia,Emory Decatur Hospital,Nursing,Cohort Rotation,0,6,No Students Assigned,5/12/23,6/30/23,7:00,15:00,48,Fri,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NR 326 - Mental Health Nursing,Behavioral Health,Archived (Withdrawn)
344426,Chamberlain College of Nursing - Georgia,Emory University Hospital Midtown,Nursing,Cohort Rotation,0,6,No Students Assigned,1/2/23,1/29/23,7:00,19:00,96,Mon,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,31: ICU,Archived (Denied)
344427,Chamberlain College of Nursing - Georgia,Emory University Hospital Midtown,Nursing,Cohort Rotation,0,6,No Students Assigned,1/30/23,2/26/23,7:00,19:00,96,Mon,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,31: ICU,Archived (Denied)
344428,Chamberlain College of Nursing - Georgia,Emory University Hospital Midtown,Nursing,Cohort Rotation,0,6,No Students Assigned,1/7/23,1/28/23,7:00,19:00,96,Sat,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,31: ICU,Archived (Denied)
344429,Chamberlain College of Nursing - Georgia,Emory University Hospital Midtown,Nursing,Cohort Rotation,0,6,No Students Assigned,2/4/23,2/25/23,7:00,19:00,96,Sat,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,31: ICU,Archived (Denied)
344433,Chamberlain College of Nursing - Georgia,Emory University Hospital Midtown,Nursing,Cohort Rotation,0,6,No Students Assigned,2/27/23,3/20/23,7:00,19:00,96,Mon,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,21: ICU,Archived (Denied)
344434,Chamberlain College of Nursing - Georgia,Emory University Hospital Midtown,Nursing,Cohort Rotation,0,6,No Students Assigned,3/27/23,4/17/23,7:00,19:00,96,Mon,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,21: ICU,Archived (Denied)
344435,Chamberlain College of Nursing - Georgia,Emory University Hospital Midtown,Nursing,Cohort Rotation,0,6,No Students Assigned,3/4/23,3/25/23,7:00,19:00,96,Sat,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,21: ICU,Archived (Denied)
344436,Chamberlain College of Nursing - Georgia,Emory University Hospital Midtown,Nursing,Cohort Rotation,0,6,No Students Assigned,4/1/23,4/22/23,7:00,19:00,96,Sat,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,21: ICU,Archived (Denied)
344437,Chamberlain College of Nursing - Georgia,Emory University Hospital Midtown,Nursing,Cohort Rotation,0,6,No Students Assigned,3/10/23,3/31/23,7:00,19:00,96,Fri,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,62: Renal,Archived (Denied)
344439,Chamberlain College of Nursing - Georgia,Emory University Hospital Midtown,Nursing,Cohort Rotation,0,6,No Students Assigned,5/1/23,5/22/23,7:00,19:00,96,Mon,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,31: ICU,Archived (Denied)
344440,Chamberlain College of Nursing - Georgia,Emory University Hospital Midtown,Nursing,Cohort Rotation,0,6,No Students Assigned,5/29/23,6/25/23,7:00,19:00,96,Mon,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,31: ICU,Archived (Denied)
347990,Kennesaw State University - Nursing,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"10183, 10184, 10185, 10186, 10187, 10188, 10189",3/1/23,4/23/23,6:30,13:00,46,Sat,ID Missing,No Preceptor Assigned,Fundamentals,3209 - Holistic Nursing,4S,Archived (Completed)
348030,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,6,8,"10190, 10191, 10192, 10193, 10194, 10195",4/16/23,5/14/23,7:00,19:00,96,,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 356D - Acute and Chronic I Care Clinical Practicum Adult and Geriatric Populations,3rd floor: med-surg,Archived (Completed)
348053,Kennesaw State University - Nursing,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"10196, 10197, 10198, 10199, 10200, 10201, 10202, 10203",1/29/23,4/29/23,6:30,15:00,96,Thu,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,3313 - Adult Health,4S,Archived (Completed)
348081,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,4/16/23,5/14/23,7:00,19:00,96,,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 360D - Acute and Chronic Care II Adult and Geriatric Practicum,4th floor: med-surg,Archived (Completed)
348084,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,5,8,"10204, 10205, 10206, 10207, 10208",4/16/23,5/14/23,7:00,19:00,96,,"ID Missing, ID Missing",No Preceptor Assigned,MedSurg - Acute Care,NRSG 360D - Acute and Chronic Care II Adult and Geriatric Practicum,6N: medical,Archived (Completed)
348095,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,5,8,"10209, 10210, 10211, 10212, 10213",4/16/23,5/14/23,7:00,19:00,96,,"ID Missing, ID Missing",No Preceptor Assigned,MedSurg - Acute Care,NRSG 360D - Acute and Chronic Care II Adult and Geriatric Practicum,7T: Surgical,Archived (Completed)
348124,Emory University - SON,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,4/16/23,5/14/23,7:00,19:00,96,,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 360D - Acute and Chronic Care II Adult and Geriatric Practicum,3E,Archived (Denied)
348125,Emory University - SON,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,4/16/23,5/14/23,7:00,19:00,96,,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 360D - Acute and Chronic Care II Adult and Geriatric Practicum,3W,Archived (Denied)
348126,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,5,8,"10214, 10215, 10216, 10217, 10218",4/16/23,5/14/23,7:00,19:00,96,,"ID Missing, ID Missing, ID Missing",No Preceptor Assigned,MedSurg - Acute Care,NRSG 360D - Acute and Chronic Care II Adult and Geriatric Practicum,72: Med/Surg,Archived (Completed)
348673,Georgia State University - Perimeter College,Emory Long Term Acute Care Hospital,Nursing,Cohort Rotation,4,6,"10219, 10220, 10221, 10222",1/26/23,2/23/23,7:00,19:00,60,Thu,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NURS 1930 - Intermediate Concepts of Nursing,LTAC,Archived (Completed)
348676,Georgia State University - Perimeter College,Emory Long Term Acute Care Hospital,Nursing,Cohort Rotation,6,6,"10223, 10224, 10225, 10226, 10227, 10228",3/2/23,4/6/23,0:00,19:00,6,Thu,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NURS 1930 - Intermediate Concepts of Nursing,LTAC,Archived (Completed)
348678,Georgia State University - Perimeter College,Emory Decatur Hospital,Nursing,Cohort Rotation,5,6,"10229, 10230, 10231, 10232, 10233",1/20/23,2/17/23,7:00,19:00,60,Fri,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NURS 1930 - Intermediate Concepts of Nursing,Inpatient Rehab,Archived (Completed)
348679,Georgia State University - Perimeter College,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"10234, 10235, 10236, 10237, 10238, 10239",2/24/23,3/31/23,7:00,19:00,60,Fri,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NURS 1930 - Intermediate Concepts of Nursing,Inpatient Rehab - 3600,Archived (Completed)
350042,University of North Georgia - Nursing,Emory Johns Creek Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,1/23/23,2/20/23,6:30,18:30,72,Mon,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,N3705 - Adult Health I,3rd floor: med-surg,Archived (Completed)
350043,University of North Georgia - Nursing,Emory Johns Creek Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,3/20/23,4/24/23,6:30,18:30,72,Mon,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,N4405 - Adult Health II,3rd floor: med-surg,Archived (Completed)
350299,Georgia State University - SON - Undergraduate,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,0,8,No Students Assigned,1/12/23,2/23/23,6:30,16:30,10,Thu,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NURS 3810 - Psych Mental Health,-no preference-,Archived (Denied)
350307,Georgia State University - SON - Undergraduate,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,0,8,No Students Assigned,3/2/23,4/20/23,6:30,23:59,10,Thu,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NURS 3810 - Psych Mental Health,-no preference-,Archived (Denied)
350687,Brenau University,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,0,5,No Students Assigned,1/17/23,4/28/23,7:00,19:00,140,"Sat, Sun",ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NG 308 - Behavioral Health,Inpatient Psych,Archived (Denied)
352562,Georgia State University - Perimeter College,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,0,4,No Students Assigned,1/22/23,1/29/23,7:00,19:00,24,Sun,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,Nurs 2924 - Psychiatric/Mental Health,Inpatient Psych,Archived (Denied)
352563,Georgia State University - Perimeter College,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,0,4,No Students Assigned,2/5/23,2/12/23,7:00,19:00,24,Sun,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,Nurs 2924 - Psychiatric/Mental Health,Inpatient Psych,Archived (Denied)
352564,Georgia State University - Perimeter College,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,0,4,No Students Assigned,2/19/23,2/26/23,7:00,19:00,4,Sun,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,Nurs 2924 - Psychiatric/Mental Health,Inpatient Psych,Archived (Denied)
352565,Georgia State University - Perimeter College,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,0,4,No Students Assigned,3/5/23,3/12/23,7:00,19:00,24,Sun,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,Nurs 2924 - Psychiatric/Mental Health,Inpatient Psych,Archived (Denied)
352700,University of North Georgia - Nursing,Emory Johns Creek Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,1/19/23,4/27/23,7:00,19:00,144,Thu,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,N4707 - Synthesis of Nursing Practice,4th floor: med-surg,Archived (Completed)
352794,University of North Georgia - Nursing,Emory Johns Creek Hospital,Nursing,Cohort Rotation,4,6,"10240, 10241, 10242, 10243",1/20/23,2/24/23,6:30,18:30,72,Fri,ID Missing,No Preceptor Assigned,Perinatal - OB,N3804 - Nursing Care of the Childbearing Family,"Maternity: M/B, L&D, NICU",Archived (Completed)
352795,University of North Georgia - Nursing,Emory Johns Creek Hospital,Nursing,Cohort Rotation,4,6,"10244, 10245, 10246, 10247",3/3/23,4/14/23,6:30,18:30,72,Fri,ID Missing,No Preceptor Assigned,Perinatal - OB,N3804 - Nursing Care of the Childbearing Family,"Maternity: M/B, L&D, NICU",Archived (Completed)
353326,Chamberlain College of Nursing - Georgia,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"10248, 10249, 10250, 10251, 10026, 10252",1/13/23,2/3/23,7:00,19:00,96,Fri,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU,Archived (Completed)
353327,Chamberlain College of Nursing - Georgia,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"10027, 10033, 10028, 10253, 10254, 10255",2/10/23,3/3/23,7:00,19:00,96,Fri,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU,Archived (Completed)
353328,Chamberlain College of Nursing - Georgia,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"10256, 10257, 10258, 10091, 10259, 10260",3/10/23,3/31/23,7:00,19:00,96,Fri,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU - 2500,Archived (Completed)
353329,Chamberlain College of Nursing - Georgia,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"10261, 10262, 10263, 10264, 10135, 10137",4/7/23,4/28/23,7:00,19:00,96,Fri,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU - 2500,Archived (Completed)
353330,Chamberlain College of Nursing - Georgia,Emory Decatur Hospital,Nursing,Cohort Rotation,0,6,No Students Assigned,5/12/23,6/2/23,7:00,19:00,96,Fri,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU,Archived (Withdrawn)
353356,Brenau University,Emory Decatur Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,1/17/23,4/28/23,0:00,23:59,120,,ID Missing,No Preceptor Assigned,Practicum,NG 445 - Transition to Practice/Capstone Practicum,Behavioral Health,Archived (Denied)
353357,Brenau University,Emory Decatur Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,1/17/23,4/28/23,0:00,23:59,120,,ID Missing,No Preceptor Assigned,Practicum,NG 445 - Transition to Practice/Capstone Practicum,Behavioral Health,Archived (Denied)
353454,University of North Georgia - Nursing,Emory Johns Creek Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,1/17/23,4/28/23,0:00,23:59,144,"Mon, Tue, Fri, Sat, Sun",ID Missing,No Preceptor Assigned,Practicum,N4707 Practicum - Synthesis of Nursing Practice-Senior Practicum,"Maternity: M/B, L&D, NICU",Archived (Denied)
353456,University of North Georgia - Nursing,Emory Johns Creek Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,1/17/23,4/28/23,0:00,23:59,144,"Mon, Tue, Fri, Sat, Sun",ID Missing,No Preceptor Assigned,Practicum,N4707 Practicum - Synthesis of Nursing Practice-Senior Practicum,ICU: critical care,Archived (Denied)
353457,University of North Georgia - Nursing,Emory Johns Creek Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,1/17/23,4/28/23,0:00,23:59,144,"Mon, Tue, Fri, Sat, Sun",ID Missing,No Preceptor Assigned,Practicum,N4707 Practicum - Synthesis of Nursing Practice-Senior Practicum,ED: emergency,Archived (Denied)
353458,University of North Georgia - Nursing,Emory Saint Joseph's Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,1/17/23,4/28/23,0:00,23:59,144,"Mon, Tue, Fri, Sat, Sun",ID Missing,No Preceptor Assigned,Practicum,N4707 Practicum - Synthesis of Nursing Practice-Senior Practicum,Any Available,Archived (Denied)
353517,Georgia Gwinnett College,Emory Decatur Hospital,Nursing,Cohort Rotation,0,6,No Students Assigned,1/23/23,4/25/23,0:00,23:59,84,"Mon, Tue",ID Missing,No Preceptor Assigned,Perinatal - OB,NURS 4020 - Wellness & Illness III,Mother/Baby,Archived (Denied)
353518,Georgia Gwinnett College,Emory Decatur Hospital,Nursing,Cohort Rotation,0,2,No Students Assigned,1/23/23,4/25/23,0:00,23:59,12,"Mon, Tue",ID Missing,No Preceptor Assigned,Perinatal - OB,NURS 4020 - Wellness & Illness III,L&D,Archived (Denied)
353520,Georgia Gwinnett College,Emory Decatur Hospital,Nursing,Cohort Rotation,0,2,No Students Assigned,1/23/23,4/25/23,0:00,23:59,12,"Mon, Tue",ID Missing,No Preceptor Assigned,Perinatal - OB,NURS 4020 - Wellness & Illness III,NICU,Archived (Denied)
353521,Georgia Gwinnett College,Emory Decatur Hospital,Nursing,Cohort Rotation,0,6,No Students Assigned,1/23/23,4/25/23,0:00,23:59,48,"Mon, Tue, Sat, Sun",ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NURS 4020 - Wellness & Illness III,Behavioral Health,Archived (Denied)
353522,Georgia Gwinnett College,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,7,7,"10265, 10266, 10267, 10268, 10269, 10270, 10271",4/3/23,4/25/23,0:00,23:59,48,Mon,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NURS 4020 - Wellness & Illness III,Inpatient Psych,Archived (Completed)
353527,Georgia Gwinnett College,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,0,6,No Students Assigned,1/23/23,4/25/23,0:00,23:59,48,"Mon, Tue, Sat, Sun",ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NURS 4020 - Wellness & Illness III,Inpatient Psych,Archived (Denied)
353529,Georgia Gwinnett College,Emory Decatur Hospital,Nursing,Cohort Rotation,0,6,No Students Assigned,1/23/23,4/25/23,0:00,23:59,48,"Mon, Tue, Sat, Sun",ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NURS 4020 - Wellness & Illness III,Behavioral Health,Archived (Denied)
355114,Indiana State University - Online LPN to BSN Track,Emory Johns Creek Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,1/16/23,4/28/23,0:00,23:59,110,,2002,ID Missing,MedSurg - Acute Care,NURS 484 - Reflections on Nursing Practice--Senior Practicum,2W: Oncology,Archived (Denied)
357371,Herzing University,Emory University Hospital Midtown,Nursing,Precepted Rotation,1,1,10272,1/23/23,4/14/23,0:00,23:59,135,,ID Missing,No Preceptor Assigned,Practicum,NU 448 - NU 448 - Adult Health III/Nursing Practicum,41: Med Cardiology,Archived (Withdrawn)
357543,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,7,8,"10273, 10274, 10275, 10276, 10277, 10278, 10279",1/17/23,2/28/23,7:00,19:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 Practicum - Adult and Geriatric Practicum,51: Med-Surg,Archived (Completed)
357544,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,8,8,"10280, 10281, 10282, 10283, 10284, 10285, 10286, 10287",1/17/23,2/28/23,7:00,19:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 Practicum - Adult and Geriatric Practicum,9E: Neuroscience,Archived (Completed)
357549,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,6,8,"10288, 10289, 10290, 10291, 10292, 10293",1/17/23,2/28/23,7:00,19:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 Practicum - Adult and Geriatric Practicum,6W,Archived (Completed)
